Text,Label
'@SanjayAzadSln इंकलाब ज़िंदाबाद✊✊,0
'क्रिकेट खेलने के लिए जरूरी नहीं कि नाम बड़ा हो हौसला और काबिलियत होनी चाहिए @imVkohli #cricketlover,0
'@RaghusharmaINC रघु शर्मा जी जिन्दाबाद,0
'@Mdzeeshanayyub @aanandrai  की कोई फ़िल्म देखने से पहले इस जेहादी का पता कर लें। ये लगातार हिंदुओं को नीचा दिखा रहा।,2
'@Rocking_Nainaa अल्लाह हु अकबर 😍,1
'याकूब अलैहिस्सलाम ने गिरीया जारी की थी ना कि तुम खटमलों की तरह ताजिया निकाले थे और ना ही अपना सीना पीटा था,1
"""SSR Death Case: सुशांत सिंह राजपूत के 'दिमाग' की भी अटॉप्सी करेगी सीबीआई- सूत्र",0
@Swamy29 सर  वीडियो बन गया हैं जल्दी उपलोड कर प्रोपेगेंडा लेवल जेहादी  ह्यूमन चैन😄,2
'सुशांत सिंह राजपूत से मौत के दिन क्यों #ssr,0
'@sakshijoshii जब से अपने अब्बु मामू जेहादी यो के कारनामों की खबर आई लिब्रान्दुओ के पिछवाड़े से धुआं निकल रहा है,2
'जिहादी क्या है कट्टरपंथी और कट्टरपंथ आतंक  आतंक वही करता है जो आतंकी हो और इन जिहादियो को आतंकी कहना गलत नहीं होगा   #बैन_देशद्रोही_PFI,2
'@KamalaHarris @JoeBiden आज तक आपने कभी दीवाली की भी शुभकामनाएं नही दी ... बेवकूफ समझे हो,0
'माशाअल्लाह👌👌🥰,1
'@NewsNationTV दंगाई हैं सुवर शोयेब जमाई  अकबर हु अल्लाह कह कर जेहादी कुछ भी करें उत्तर प्रदेश सरकार का अनुसरण करना चाहिए,2
'@IPSinghSp दोनो को आप वाली झाड़ू दे दो फिर मोर बनकर झूमेंगे 😊😊😊दोनों। #Nepotism #सुशांत_सिंह_राजपूत  #congresskillerofdemcracy  #टोंटीचोर,0
'@anjanaomkashyap @JindalRanjiv अरे दीदी ये कन्फर्म है कि इनको बॉलीवुड के जिहादी ताक़तों ने ही मारा है।,2
'आप सभी को इस्लामिक नया साल 1442 हिजरी मुबारक हो !,1
'@SureshChavhanke @narendramodi @RSSorg अल्लाह इस बंदे को अक्ल दे। इसकी जहरीले जुबान से मेरे देश को बचाएँ । आमिन ।,1
'राहुल बाबा ज़िंदाबाद सोनिया आंटी मुर्दाबाद,0
'SSR Case: सुशांत सिंह राजपूत की पड़ोसी का बड़ा खुलासा  कहा- 13 जून को अभिनेता के घर नहीं हुई थी पार्टी,0
'@singhvarun @Rajput_Ramesh @INCIndia एक जिहादी का एक गरीब बच्चे पर अत्याचार एमएलए हो के ये जहिलपन । थू थू कांग्रेस,2
'@amirkingkhan जेहादी..,2
'@SureshChavhanke नारा- ए- तकबीर अल्लाह-हु- अकबर,1
'@dJSCHYXr9sQyqby @BBCHindi बिलकुल बिलक्षण थे भारत किसी के बाप का नही लेकिन पाकिस्तान पर मुह पानी मे डुबाने वाला जेहादी (शायर )नही कह सकता,2
'@Ashishyadav_SP @yadavteju @Rajlakshmiyadav @Nishayadav158 @kailashnathsp @ARajesh_SP @AjeetMNavy तेजू भैया जिंदाबाद,0
'Dear fellow Chuslim brothers....if you think qurbani is so noble and should be done on Eid  I request you to go a step further and shoot an entire video of slitting the throat of the goat and put on social media  as we do while bursting crackers during Diwali. Hai dum?? ,2
'@JainArihantknp जिहादी मुस्लिम,2
'महेश भट्ट भी शामिल हैं  सुशांत सिंह राजपूत के मर्डर केस में । 🤔🤔 उर्दू फिल्म इंडस्ट्री को बायकॉट करो ।,0
'@Amrink12 @GandhiPhobic @AbdulGantare @Outlookindia @asadowaisi @bhadrakali20 @aimim_national Erdogan teri @mmi ko pel raha hai jaldi tera bhai ayega chusalman ,2
'अगर तुम्हारा पड़ोसी भूखा सो जाए  तो समझ लो तुम्हारा ईमान कमजोर है  मोहम्मद मुस्तफा सल्लल्लाहु अलेही वसल्लम का  फरमान,1
'@saurabhavsbjp आसान नही है गांव मे क्रिकेट का अम्पायर बनना   बात बात पर कसम खिलाते है हरामखोर😂😂🤣🤣,0
'@madinabarkatkha माशा अल्लाह आमीन,1
'युवा शक्ति के साथ नया बिहार बनायेंगे। बिहार के भावी मुख्यमंत्री श्री तेजस्वी भैया जिंदाबाद।,0
'नया साल हिजरी 1442 की सभी को बहुत-बहुत मुबारकबाद 💐🤲🤲💐,1
'क्या CBI की जाँच सुशांत सिंह राजपूत को इंसाफ़ दिला पाएगी ?                                         @JShusant,0
'##दीवार ऑफ क्रिकेट।।,0
'हे गणेश बाप्पा #मुबंई_पुलीस को सुबुध्दी देना | #सुशांत_सिंह_राजपूत  #FakeCases_498a_DV_125,0
'@brandfatwaman आमीन...मुडी-युगी इस्तीफा दो।,1
'@BJP4India @narendramodi @PMOIndia Bjp जिंदाबाद,0
'@sambitswaraj संवित जी आपने सच कहा है।  एक जिहादी को आइना दिखाया है,2
'@vinodkapri @narendramodi क्यों बे ऐसा क्या काम कर दिया राहत इंदौरी ने को उस जिहादी के लिए प्रधानमंत्री को श्रद्धांजली देनी पड़े।,2
'ओबीसी महासभा जिंदाबाद,0
'@sardanarohit ये सब तो आतंकवादी और जेहादी ही है करने वाले ।। ।। ओ३म ।। जय श्री राम ।। ओ३म ।।,2
'@Veena77011540 @arungovil12 जब देश में हज हाउस बना  हज यात्रा ससब्डी चालू हुई और ना जाने क्या-क्या हुआ तब देश में बेरोजगारी नहीं थी,1
'@SrBachchan क्यों सर.. आज सुशांत सिंह राजपूत के विषय में कुछ बोलने का दिल है?? #JusticeForSSR  #justicefordishasalian,0
'#जिहादी_मीडिया,2
'@_sabanaqvi तुम्हारे बाप को पाकिस्तान दे दिया था ठरकी चच्चा ने। अब हमारे बाप का हिन्दुस्तान खाली करो जेहादी सूअरों।,2
'@mHeenaMishra शत्रु केवल शत्रु होता है।..वामपंथी जेहादी से कैसा भाईचारा.,2
"'""कोरोना"" किसी के बाप का नहीं..!! एक और जेहादी 72 हूरों के पास गया। काम से कम उधर अपने लफ्जों को सम्हाल लेना।",2
'@VijayVst0502 इन जैसी जिहादि मानसिकता वालो को सडक पे लाना ही उचित है।जैय श्रीराम,2
'@sia_momin @terabaapaya45 @HansrajMeena माशाअल्लाह 💐🎂💐🎂,1
'@vijaye9 लेकिन मुर्दों को कब्र से निकाल कर रेप कर सकती है #जेहादी_राहत,2
'@shashit92 @_garrywalia वाह बेटा जेहादी,2
'@Lil_Boies2 क्रिकेट बेट,0
'@ShadabUmar92 @AMISHDEVGAN तू भी जेहादी ही है बर्मा से आया हुआ कागज ढुढ ले लॉकडाउन मे अच्छा रहेगा,2
'@AshrafFem @1492Adil माशाअल्लाह,1
'@MeghUpdates वाह। दिवाली जैसा दृश्य होगा,0
'@saket71 ज़िंदाबाद,0
'मुनव्वर राना शायर कम   जेहादी ज़्यादा है. यहां पर दारे-इस्लाम देखना  इसका इरादा है. नमक हराम !,2
'@INCMP अब और बर्बाद नहीं करना है देश को। कांग्रेस मतलब भ्रष्टाचारी देशद्रोही जेहादी हिन्दु विरोधी,2
'@nishantchat जिहादी मुस्लिम थे दंगा करने वाले,2
'@Swamy39 दीवाली के बाद 🤔 2020 की या 2021की ये तो आपने बताया ही नहीं।,0
'मेरे भाई  पूर्व में विधायक तथा चेयरमैन रह चुके श्री इमरान मसूद व उनके परिवार के अन्य लोगों की कोरोना रिपोर्ट पॉज़ि…,0
'@MamataOfficial अमर गोरबो ममता बनर्जी दीदी जिन्दाबाद मां माटी मानुष जिन्दाबाद तृणमूल कांग्रेस जिन्दाबाद,0
@TrueNat22887754 जिहादी है शकल अफ्रीकी हैं 😃,2
'@DrKafeel_Khan अल्लाह हिफाजत फरमाये आमीन सुमा आमीन,1
'*चीन की रूठी है घरवाली*    *क्यूंकि*   *इजरायल गाजा में मना रहा है दिवाली*   🛫💥 #JMD,0
'@HarshMemer69420 @mastkalanderr @jazyjeet007 @bagga_daku कहाँ गया बे जेहादी अपनी अम्मी का हलाला देखने चला गया क्या 🤣,2
@WaqAhmed84 @kasherwani @AliceGWells Christians - DEUS VULT  Hindu - Har Har Mahadev  Sikh - Bole sonihal Mongolian Buddhist       Vs  Chutiya Chusalman 🐷🐷 ,2
'@Profdilipmandal इस बात पर मैं आपसे सहमत हूं दिलीप साहब  क्योंकि क्रिकेट खेलने के लिए बॉलर भी चाहिए। बैटमैन भी चाहिए।,0
'@Rashmi_Bauddh बीएसपी जिन्दाबाद,0
'@Saleem_Speak @Rofl_RavishNDTV अल्लाह हू अकबर,1
'@ModiNama01 जाहिल ज़िहादी,2
'@TheDeepak2020In @KumariDiya मेरी समझ मे नहीं आ रहा है कि जेहादी के मरने पर दुख कैसे हो रहा है लोगों को???,2
'गरीब को 👉दिवाली पर 10 रुपए की चीन की लड़ी नहीं खरीदने देंगे  और अंबानी पूरा का पूरा टिक_टोक खरीदेगा! 😂👌✔️💯 👉वाह तेरा राष्ट्रवाद...!,0
'ब्रेकिंग न्यूज:-अब देशभक्तों ने मिलकर जेहादी बिगबॉस  की उड़ाई धज्जियाँ BIGBOSS का प्रोमो- DisLike 4.6M भक्तो जरा भी रहम मत करना🤣🤣  🙏,2
'@JauharKanpuri @ShabeenaAdeeb अल्लाह आप को हर आफत व बला से बचाए रखे. लम्बी उम्र और सेहतयाबी दे । आमीन,1
@Neetush10920922 ये जेहादी है इनको समझना पड़ेगा हिन्दुओं की एकता 😊😊,2
'@o6uw8waxUJF5cKk #bscp_भारत #भारतीय शक्ति चेतना पार्टी #जिंदाबाद #संध्या दीदी जिंदाबाद #जिंदाबाद,0
'माँ बाप एक ऐसा मेडिकल हैं जहां हर मर्ज की दवा मिलती है अल्लाह पाक सब के माँ बाप को सलामत रखें आमीन,1
'@Angel_Mahiyaa कोई कह दो उस पगली को की रमजान में घर से बाहर ना निकलें  लोग उसे चांद समझकर रोजा तोड़ रहे हैं।,0
'@SirRavishFC बगदादी बी पढ़ा लिखा जिहादी था,2
'@REHMATGHA @TheDeepak2020In काशी ओर मथुरा की चिंता कर अब जेहादी तू,2
'बॉलीवुड की नपुंसक हस्तिया खामोश क्यो है सुशान्त सिंह राजपूत केस में कोई आगे क्यो नही आता केंडल मार्च वाले कहा गए अब,0
'जेहादी तत्वों के उपद्रवों को देख कर लगता है अब यदि भारत में हर दो वर्ष में एकबार गोधरा नहीं दोहराया जाएगा तो यह नहीं सुधरेंगे।🧐,2
'@LHYK12 @HifzanSiddique अल्लाह जन्नत अता फ़रमाये।आमीन,1
'@Mohsinrazabjpup बीमार ए कर्बला के सदके में आपको अल्लाह सेहत अता करें  आमीन,1
'@irfankhan_nsui माशा अल्लाह  सच की जीत 👍,1
'@RamdasChavhanke @SudarshanNewsTV @SureshChavhanke दिव्ग सिह का हिन्दु का कर्म हो तो माने कर्म जेहादी का है तो जेहादी ही बोलेगे,2
'@jamiamillia_ संघी अपने बच्चों को इस यूनिवर्सिटी से दूर रखें  वरना वे जेहादी बन सकते हैं,2
'@INCIndia बेंगलुरू जेहादी हिंसा हुई उसके लिए आज 🐖 का एक भी ट्वीट नही 😜,2
'@AMISHDEVGAN पेट्रोल बम हाँथ में ले कर मंदिर बचाते जिहादी…? 😂😂😂,2
'कानून और संविधान उनके लिए ! हिन्दू झुनझुना बजाए जिहादी इस्लामिक आतंकी देश को फुकते रहते है   अब सरकार को #संविधान बदलने का समय आ गया !,2
'@HindiNews18 @khushboorjd @prateektv @yadavtejashwi तेजस्वी भैया जिंदाबाद,0
'क्रिकेट मैच तो अभी बी होंगे। लेकिन? अब  लास्ट बॉल पर पासा पलटने का भरोसा नहीं होगा. Miss u mahi 😢,0
'@ThePushpendra_ ये धर्म नही   अधर्म है और ये इंसान नही जेहादी लोग है आतंकवादी है ।। ओ३म ।।,2
'@Theangryindian8 @ThePushpendra_ अबे जेहादि की औलाद हलाला किया गया बहरूपिया,2
'होरी खेलूँगी कह बिस्मिल्लाह...  अद्भुत हैं हज़रत #बुल्लेशाह !,1
"@उधव ठाकरे  साहेब, मैने  सुना  है की  मरने के  बाद लोग अपने पुरखों से  मिलते हैं। आप  को अब अमृत  पीना  पड़ेगा क्योंकि  आप मरे तो  ऊपर भी आपको  जूते चप्पल और गालियां  ही  मिलेंगी।आप  के पिता श्री की  तो नाक  आपने  कटवा ही दिया है।अब  हमारे हिन्दू धर्म की नाक  मत कटवाइये।",2
'@786AHMEDZ माशा अल्लाह बहुत खूब भाई 👍,1
'@tavleen_singh @tufailelif चीन भले ही  भारत का दुश्मन हैं  लेकिन इस्लाम के प्रति उसके नज़रिये का मैं कायल हूँ। दबा के मारो!,2
'@AzadSenaChief राजपा जिंदाबाद👍 स्पाइक्स जिंदाबाद👍,0
'इंकलाब जिंदाबाद #I_Stand_With_Manish_Kumar,0
'@Vaidik_Navneet @AshokShrivasta6 ये राजदीप सरदेसाई शुरू से ही नीच  देशद्रोही  मुस्लिम समर्थक  हिन्दू विरोधी  देशविरोधी रहा है।,2
'इस्लामिक नववर्ष हिजरी 1442 की सभी देशवासियों को बहुत बहुत मुबारकबाद 💐💐 #islamicnewyear1442,1
'क्रिकेट जगतातील सर्वात पहिला फिनिशर ! #MichaelBevan  #Cricket,0
'@ImSAK_50 @sardanarohit केवल धोनी और रैना ने ही क्रिकेट से सन्यास लिया है.. अमित शाह ने नही.. फिर कह रहा हूँ.. कागज ढूंढ लेना..😎😎😎,0
'@SalmanNizami_ हाफिज सईद बम फोड़ने के बाद चावल ओर कम्बल बाटता है।  जिहादी दंगा कर के  मंदिर बचाने की नौटंकी कर रहे है।  @sambitswaraj,2
'@TimesNow इफ्तिार रोज़ा रखने वाले के लिए होता है न कि नेताओं के लिये। ए सिर्फ उन्हीं के लिए है जो  रमज़ान को शिद्दत से मनाते हैं।,1
'मेरी अपनी राय ये है कि सुशांत सिंह राजपूत की CBI जांच रोक कर   पहले पुलवामा में 46 जवानों की CBI जांच हो,0
'@ips_gupteshwar सुशांत सिंह राजपूत के विरोधी,0
'@PJkanojia मोदी का मित्र तो दुबई का जिहादी  भी है तो?? कानिया,2
'@RahulSinhaZee जेहादी आतंकवादी मुस्लमान jamati सुअरों का जमावड़ा,2
'डाक्टर कफील की रिहाई: ज़िल्ले इलाही के पास अभी encounter का option भी हैं।,1
'ये जेहादी धर्म की अवमानना पर दंगा व संपत्ति को जला सकते है और हम बहुसंख्यक हिन्दू हमारे मंदिर तोड़ने की घमकी पर भी चुप बैठे है??,2
'@imMAK02 @IPS_Association @AreeDada__ रवांडा से याद आया ईदी अमीन का रवैय्या,0
'@Brand_Anuj ये तथाकथित बालीवुड माफिया इस्लामिक जेहादी केवल कथित किताबें हवाहवाई के आगे झुकते हैं कथित सुवर की कौम,2
'शानदार economy थी।  लेबनान का समाज कैसा था ।  इसका अंदाज़ा इस बात से लगाया जा सकता है ।  कि 60 के दशक में बहुचर्चित…,2
'@aa__khyal बस अब सोने वाली हूं अल्लाह हाफ़िज़,1
'@SYadavMLA जय जय कग्रेस विजय कांग्रेस कमलनाथ जिन्दाबाद,0
'@Shabbo_Khan_ अल्लाह ताला आप आप को और आप की फैमिली को सदा महफूज़ रखे आमीन,1
'@RanaAyyub जेहादी आहत चुदौरी उर्फ राहत इंदौरी भी एसे ही प्यार मोहब्बत की बात करता था 😂😂,2
'@pcsharmainc पीसी शर्मा जिंदाबाद,0
'@arnab5222 सुशांत सिंह राजपुत् के समर्थन में इन  एक्टर ने कुछ नहीं बोल है।,0
'@PrayagrajWale आतंकी के साथ जेहादी,2
'@JavedAKhan @Rajendr56217222 @sakshijoshii @ReallySwara Tughe choose karna hai ki tu insan banega ya atankwadi chusalman apne chudambar popat Mahamad ki tarah🤣 ,2
'@_garrywalia राष्ट्रवादी है जो जेहादी दल्ला की बजाता है,2
'Telegram ज़िंदाबाद,0
'तामाम अहले इस्लाम को नया साल मुबारक 1442 हीजरी,1
'@PushpendraKuls4 मरा तो मरा इसमें क्या खास  था  शायर जिहादी और आदमी बकवास  था.,2
'@MD___hashim @SushantBSinha अपने जिहादी कामोको दुसरे सर पर पटक दो!! 😂,2
'@aajtak @abhishek6164 जेहादी हमेशा जिहादी होता मीठी जबान उसकी क्यो न हो,2
'@IRounak_ साला मुगली सूअर राहात इंदौरी के मरने से कमसेकम एक जिहादी तो कम हूआ,2
'@Rkp1501 @AzadSamajParty0 @IAMNAVINBJP @sendi9900 @Ananya_Jatav @vishal_9450 @Mannuji14 @Manikar30023885 जवाब नहीं दिया ना मतलब यह नहीं जानता कुछ पंडितों के बारे में आखिर कटवा है कैसे जानेगा l इससे पूछ ओला उबर का मतलब क्या है ,2
'@maryadaambedkar पुलवामा में शहीद हुए वीर जवान सुशांत सिंह राजपूत थोड़े है जो CBI जांच होगी,0
'@AnandPa63250433 @Mayawati @yadavakhilesh ज़िन्दाबाद-जिंदाबाद,0
'@khanumarfa जब मुसलमान आतंक नही फैला रहा फिर लोगो मे डर क्यों है इस्लाम से?? no one killed आरुषि इसी टाइप का है कफील छूट गया।,2
'@Sabu79996900 @RahulGandhi @BJP4India जय श्री राम 🙏🙏🇮🇳मोदी जी ज़िंदाबाद,0
'@Mariyam34374738 आप सभी फॉलोअर्स का तहे दिल से शुक्रिया अदा करता हूं अल्लाह आपको हमेशा सलामत रखे आमीन,1
'जिहादी था वक़्त ने शायर बना दिया #राहत_इंदौरी ।,2
'जुम्मा भूस्खलन में लापता महिला का शव पांच दिन बाद हुआ बरामद - उत्तरा न्यूज,0
"'मेरे हक में क्या बेहतर है  यह सिर्फ ""अल्लाह ""जानता है  बेशक ❤️ अल्लाह हाफिज  Good Night 😴",1
'@Pawan_bscp भारतीय शक्ति चेतना  पार्टी जिंदाबाद  संध्या दीदी जिंदाबाद 🌷🌷🌷 Bscp जिंदाबाद  भारत को नशा मुक्त बनाने का संकल्प,0
'# जेहादी आतंक है,2
'@loveraj1122 जिंदा बाद जिंदाबाद 😁😁,0
'हम अंधभक्त ही सही   कम से कम कोई हमें देशद्रोही  गद्दार  गुलाम  चमचा  आतंकी  जेहादी जैसी ईज्जत तो नहीं देता हैं ना!!  😂😂🤣🤣,2
'अल्लाह हू अकबर मालिक मौत और जिंदगी तेरे हाथ में है बेशक,1
"'उम्मत-ए-मुस्लिमा को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो! 🌹  #islamicnewyear1442  💕",1
'अब क्रिकेट टीम मे धोनी और रैना की भुमिका मे अकेले नजर आएगे भाई जी,0
'@MohitCh76203174 @digvijaya_28 राहुल गांधी जिंदाबाद कांग्रेस पार्टी जिंदाबाद,0
'We demand fees waiver  छात्र एकता ज़िंदाबाद। #StudentsKeMannKiBaat,0
'@KunalSarangi @BJP4Jharkhand शिलान्यास करके काम पुरा नही करेगा पीएम तो दुसरे को तो जिम्मेदारी लेनी पड़ेगी न भाजपा…,0
'इस तरह होता है मिम भीम एकता का आखिरी प्रदर्शन  जलता दलितों का घर और नारा लगाते जेहादी। बंगलुरू,2
'@ShabinaBano_ माशा.अल्लाह.चाचा.कुरआन.पढते.अच्छे.लग रहे.है.अल्लाह.इनहे.अच्छी.सहत.दे.ओर.हमेशा पढते.रहे.,1
'जेहादी मदरसा छाप जावेद अख्तर लिखना सीख ले,2
'@DrSarvapriya #क्रिकेट से रिटायरमेंट लेने के बाद आगे क्या करना है जानने के लिए #धोनी को न्यूज़ चैनल देखना चाहिए.😀,0
'तुम अकेले नही जा रहे❤️ मेरी क्रिकेट के प्रति रुचि भी लेके जा रहे। @msdhoni,0
'@digvijaya_28 राजा साहब जिंदाबाद,0
'क्या महेंद्र सिंह धोनी ने जैसा बोया वैसा काटा? वरिष्ठ खेल पत्रकार पद्मपति शर्मा से बातचीत।,0
'@SameerRajaKhan2 मदरसा छाप 72 हूर के जिहादी,2
'बहन @Hafsa_Fatima20 के आज माशा अल्लाह 22हज़ार फ़ालोअर्ज़ पूरे हो गए है  मेरे तरफ़ से ढ़ेर सारी बधाई !!,0
'@atulsur56858396 @Kedarnathblue @SavitaNishad15 मायावती जिंदाबाद,0
'हम मिलेंगे फिर किसी दिन तब तलक..... ख़ुदा हाफ़िज़,1
'@Republic_Bharat आइला  एक और जिहादी आने वाला है...🙄🙄🙄,2
'@MamataOfficial @UN जरा सोचिए??  बैंगलोर / दिल्ली की अल्लाह हु अबकर वाली जेहादी भिड अगर आपके मोहल्ले और आपके घर आ जाए तो क्या आप तैयार है??,2
'@Rizwan1980 @mkatju @khanumarfa चुप जेहादी,2
'मस्जिदें कबूल थीं  बस मंदिर खटक गये !  भूमिपूजन से आहत कुछ जेहादी  जहन्नुम पहुँच गये!!,2
'हमारे नेता राहुल गांधी जिंदाबाद,0
'@Pushpendrakulss @ArnawMGoswami धोनी के नाम क्रिकेट की सारी ट्रॉफी जीतने का रिकॉर्ड है  और राहुल के नाम सारी हारने का।,0
'@sachingupta787 बहुत खूब। समाजसेवी है या जिहादी?,2
'@AmardeepHaryan1 @SanjayAzadSln @sambitswaraj @sardanarohit इतनी न इनकी औकात न जमीर की जिहादी को सुनेगे ।,2
'@sayani_pandit डायरेक्टर ही कटमुल्ला है तो क्या इनसे expect कर सकते है,2
'#यूपीएससी_घोटाला देशद्रोही लिबरगांडु दल्ला और जिहादी गद्दार मुल्ला हैं हमारे देश के सबसे बड़ा घोटाला I,2
'@Bhupend11730757 जातीवादी है भाई सुशांत सिंह राजपूत था इसलिए आवाज उठा रही है और कुछ नहीं,0
'@BDUTT सुशांत सिंह राजपूत के बारे में भी लिख दो या बॉलीवुड माफिया का डर लगता है???,0
'@sdeo76 जेहादी का सर्वनाश करना पड़ेगा हिंदुस्तान से,2
'@MohdNasirJaved @priyankagandhi @LambaAlka अब देश से जेहादी भी गायब होने वाले है,2
'@Asli_Shivani जेहादी ना हो !,2
'@joginderawana @ashokgehlot51 सचिन पायलेट जिंदाबाद,0
"'नहीं जानते हैं तो जान लें दोस्तों  अकबर महान ने इस्लाम से इत्तर जो धर्म का अनुगमन किया अर्थात सूत्रपात की  उसे ""दीन इलाही"" कहते हैं।",1
'@sabnam24 Good Night खुदा हाफिज पर मुझे नहीं दिखाई दे रहा है कहीं कुछ यार,0
'@DeependerSHooda @DKShivakumar भाई दीपेंद्र हुड्डा जिंदाबाद कांग्रेस पार्टी जिंदाबाद,0
"""Bollywood Khan's को सांप सूंघ गया है।  क्यूं देखते हैं हम सब इनकी फ़िल्में?  #सुशांत_सिंह_राजपूत",0
'@iamrjkm जी शुकरान,1
'@SalmanNizami_ पहले कुछ जिहादी आग लगाएं और फिर कुछ जिहादी दिखावा करें गैर मुस्लिमों को बेवकूफ बनाने के लिए,2
'@advmonikaarora @RakeshhChauhan अपूर्व का मुँह कुच जेहादी गंदा लगता है,2
'@Vineetbhargava9 बहुत जल्दी बंद करना चाहिए इस जेहादी कानून को ।,2
'@beingarun28 जल भुनकर राख हुआ पड़ा तथाकथित इस्लामिक जेहादी,2
'नमन है तुम्हें और धिक्कार है क्रिकेट और फिल्मी दुनिया के सितारों को(अक्षय कुमार और सोनू सूद)को छोड़कर।,0
'@mysandeepmishra जेहादी सुवर कभी नही सुधर सकते,2
'@ZeeNewsEnglish Phone Pay के ब्रांड अम्बेसडर आमिर खान और आलिया भट्ट है बहिस्कार करो  #BOYCOTT# जस्टिस फॉर सुशांत सिंह राजपूत,0
'@RanaAyyub जेहादी,2
'#रालोसपा_जिंदाबाद #उपेन्द्र_कुशवाहा_जिंदाबाद #धीरज_सिंह_कुशवाहा_जिंदाबाद।,0
'@Mdzeeshanayyub अयोध्या मे पूजन जाहिल जेहादी को सूजन😂😂😂,2
'@Atheist_Krishna गंजे की बेटी जिहादी की बहन तेरा तो कर ले फ्लॉप हो गया #सड़क 2,2
'@filmfare यह तो डायन है   तैमूर आतंकवादी के बाद जेहादी बाबर कब आ रहा है..??,2
'@UPGovt @myogiadityanath सरकार जिंदाबाद,0
'एक ही नारा एक ही नाम #FuckIslam #FuckIslam,2
'आलम-ए-इस्लाम को इस्लामिक नया साल  1442 हिज़री मुबारक हो! #islamicnewyear1442 💐🤲🤲💐,1
'सुशांत सिंह राजपूत श्री नरेन्द्र मोदी जी से मिलना चाहते थे स्वामी विवेकानंद जी पर पिक्चर्स बनाना चाहते थे,0
'@ShahbazAnsar_ कहां गए वो जिहादी।कोई इसके घर भी भेजो जिहादी आतनकी इसने कैसे बोल दिया को जादू कि किताब में कुछ जादू सही नहीं है 😂,2
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो!  #islamicnewyear1442Hijri",1
'@KanganaTeam जिंदाबाद,0
'@singh_mkhindu सहमत भाई  अब #नोटा_जिंदाबाद रहेगा इसपर रोक लगाओ वर्ना जाओ क्योंकि #नोटा_तो_दबेगा,0
'@rahulkanwal सोनिया गांधी जिंदाबाद  कांग्रेस पार्टी ज़िंदाबाद,0
'आप सभी अल्लाह  से दुआ किजिये  आज आने वाला  फेसला डॉकटर  कफिल  के हक  मे  हो  अमीन .🕋🤲❤,1
'एक और जेहादी पैदा हो रहा है।,2
'दलित का घर जला जिहादी ने जलाया इसलिए कांग्रेस के मुँह से एक शब्द नहीं निकला ...! #CongressAgainstDalits,2
'आसान नहीं होता था बचपन में क्रिकेट का अम्पायर बनना.. बात बात पर कसम खिलाते थे हरामखोर... 😂🤣😂  🍁Ekpgl🍁,0
'@Mewati___MoDal माशाअल्लाह मगर इनको चांस दे तब न विराट कोहली 😒,0
'Treand alart ⏰⏰⏰⏰  👇👇👇👇👇👇👇👇 #ShaheedNawabAkbarBugti  👆👆👆👆👆👆👆👆  हिंदुस्तान जिंदाबाद 🇮🇳🇮🇳🇮🇳,0
'@Halima_Sultan_ आपको भी इस्लामी नया साल मुबारक हो,1
'happy new year  इस्लामिक नया साल मुबारक 1442 हिजरी,1
'सुशांत सिंह राजपूत की पोस्टमॉर्टम रिपोर्ट पर शुक्रवार को अपनी राय देंगे AIIMS डॉक्टर,0
'@ShayarImran मुबारकबाद    माशा अल्लाह  दाढ़ी   👌💐💐 @ShayarImran,1
"मुहम्मद रसूलल्लाह (सल्ल०) को क़ुरआन में इंसानों के दिल को फ़तह करने की जो युक्ति बताई गई  वह उच्च चरित्र-आचरण (अल-क़लम 68:4) है. यानी बराबर का आचरण नहीं, बल्कि श्रेष्ठ आचरण और सदाचार. ",1
'@anjanaomkashyap मैडम कई दिनों से सुशांत सिंह राजपूत चल रहे आजतक पर  इतना इन्वेस्टिगेशन तो आप लोगो ने पुलवामा का भी नहीं किया।।,0
@Hashmijawwad5 @muskans21956526 @sambitswaraj पूरी दुनिया को पता है... आतंकी कौन होता है..जिहादी,2
'@Dr_Uditraj भोसडीके पाकिस्तानी सुवर तेरी माका भोसड़ा जेहादी कहीं के,2
'@WasiuddinSiddi1 माशाअल्लाह,1
'@Sudhir_mishr @TheSudhirMishr मुझे नहीं पता था जिस आसमानी किताब का  इस्लाम वाले गुणगान करते है उसका सत्य यही है ।,2
'@NikiDhyani @ABPNews @HindustanTimes @BilluPsycho @SatyaAsur @theasshixo @rupalipandey01 @Sanjana02648159 @khyatiexol1004 @mga2914 @thehumanistone @iharshanand Faiz Khan ko alag badawa de rhe hai kyu ye altakiya krte ye log chuslim. #StopFaizKhan  #StopFaizKhan #StopFaizKhan #StopFaizKhan #StopFaizKhan  #StopFaizKhan #StopFaizKhan #StopFaizKhan  #StopFaizKhan  #StopFaizKhan #StopFaizKhan #StopFaizKhan ,0
"""@ShabinaBano_ @Shahnawaz_Jhr @DrKafeel_Khan अल्लाह आपको सलामत रखे' दोनों जहान में कामयाबी दे  आमीन",1
'उनका पहनावा ही उनकी पहचान है। जेहादी सोच के दरन्दें। #CapTerror,2
'@sambitswaraj संदीप चौधरी ये भी एक जेहादी मौलाना है,2
