Text,Label
'त्याग और बलिदान को कितना भी रोको जाए।वह आखिरकार इतिहास बना ही देता👍 चन्द्रशेखर भाई जिंदाबाद👍,0
'Israel celebrating Diwali in Gaza in the month of Bhado' #IStandWithIsrael #IsraelGoFullThrottle #Isreal #Gaza,0
"'@sia_momin @ Ajal_3 ji bhai jaan inshaalla we had the same fate in our mind, Bakhuda has proved to be a must-have today - Amin. Greetings",1
"'I am not a jihadi, I keep grain and water for birds on my roof. Because I am a Hindu and this is what I have been taught.",2
'मित्रों भारत के मशहूर जेहादी शायर मुनव्वर राणा नहीं रहे! भगवान इस जेहादी की आत्मा को शांति कभी ना दे!💐💐,2
"'@rohit_chahal Facebook post was also to reply to someone, in which a Jihadi Lord Krishna was called a rapist.",2
"'@MuftiAsjadRaza आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो!  #islamicnewyear1442",1
'@nishantchat लेकिन हर दंगे वाले का एक ही धर्म है #जेहादी,2
'@sambitswaraj stone and brick you will surely find on the roof of the house of jihadi mullans,2
'@pankajjha_ got naked,2
'@CNNnews18 @mihirz @_pallavighosh #नोटा_जिंदाबाद,0
'@ TheDeepak2020In let's get another jihadi less done,2
"'@rpbreakingnews @PetaIndia @peta gave your knowledge on Holi Diwali, now you can do it in free time. Thank you.",0
'@SushantBSinha ये साले हिन्दुओं को असहिष्णुता बोलते जेहादी।,2
"'If there is agreement between Saudi and Israel then anything can happen. Do jihadis who consider sheikhs as fathers, will now consider Israel as kaka?",2
"श्री @RahulGandhi जी के जन्मदिन पर डिप्टी नेता विधा० दल @INCHaryana एंव MLA नूह चौ० @Aftabnuh जी व वरिष्ठ कांग्रेसी नेता चौ० @MehtabAhmedCong जी के नेतृत्व मे जामा मस्जिद नूह के सामने कैंप लगा कर,मास्क व सेनिटाइजर का काफी संख्या मे आम एंव खास जन के लिए वितरण किया #HBDRahulGandhi",0
@ DChaurasia2212 Perfect Deepak ji these are all jihadi terrorists and their religion is Islam,2
"'@chandeltweets in the pen, political suroor is such that the jihadist of the man goes to write the soldier.",2
'महाआरती राम मंदिर नींव के उपलक्ष्य में   🔥  #जेहादी_स्वाहा🔥,2
'@rpgsenagopal राहुल प्रियंका गांधी सेना जिंदाबाद,0
Wow dada vigorous zindabad,0
'@manojkjhadu Mr @manojkjhadu you don't know Jillay Ilahi doesn't like to ask questions @_sayema ​​@SupriyaShrinate,1
"'Happy Islamic New Year to all of you 1442 Hijri Allah Pak, protect us all from Corona",1
'Mumbai: CBI team comes out of Cooper Hospital. Here the body of Sushant Singh Rajput was kept. #SushantSinghRajputDeathCase #CBISushantMurderLeads,0
'@ashutoskmishra Twitter भी जिहादी हो गया है,2
"'@FansYati if everyone continues to favor this jihadi com, then the day is not far when the whole country will burn.",2
"'@AafoNaaz # I have not forgotten Allah, let them prove to the deen and do ease for them. Amen#",1
'@ SFatma10 Good 👌 Let's God Hafiz 🙋,1
'@Rahulkhandx @ ziddi_ansari786 @ProfNoorul @Troll_Ziddi Mulli Teri Aukat hai BSDK So write your real name Jehadi's Halal birth,2
'@Real_Deepika_ हम वैसे ही 25 करोड़ जिहादियों से परेशान हैं। हमको और जिहादी नहीं चाहिए।,2
'JujeshJanGid123 @ Jethabhai111 @wasi_farooq @ Gobhiji3 @NahataSanjeev @ manojgupta2 Amen,1
'@ATEEZofficial Your whole existence is सुभान अल्लाह,1
'@OpIndia_in Jihadi where found cure is cure,2
This Qatarist jihadist thinking @Adwaisii is no less than a terraist @ Duchaurasia 2312 G # Owaisi,2
'@prof_shak Inshallah! May Allah's blessings bless you. Amen !,1
@manpree2892 @bhavebharti @Mdzeeshanayyub हर जेहादी की मा चुदेगी आज बाबर की चूड़ी क्यों आतंकी भोसडीके,2
'@Abj_92 @Thunder06521476 @SainiPolitics @SalmanNizami_ भूसडीके जिहादी BLAST होता है boost nhi,2
'@ AdilAkh14018608 Jazakallah Khayar!,1
Mashaallah Bahot plenty,1
'@ NayeemZafar1 Walekum assalam Beshak # Sahaba_Jindabad,0
'@venupnair_nrmu Lal Lal Lal Salutations to Respected General Minister Con Venu P Nair Sir Ji National Railway Mazdoor Union Zindabad,0
'@JM_Scindia Srimanta Jyotiraditya Scindia Ji Zindabad Bharatiya Janata Party Zindabad,0
"'It makes the heart tremble even thinking that if the MLA and his family were in that house, what would this jihadi do to them? #Bangalore_Himsa",2
'#KaranJohar Hit the traitors of jihadi mullahs of the country and the hijacked dalams of Bollywood with open shoes.,2
'@sanjivsharmabjp @AmitShah @ Bjp4Ghaziabad God bless me at the most,1
'@ians_india @shahfaesal this will harass jihadi people,2
'@BSPandiya @ spsoni167 Brand to be edited Holi Diwali is the perfect but ultra mild shawk.,0
'New Muharram Hijri New Year of the Muslim Calendar 1442: Happy Allah Ta'ala to all of you this year.,1
"'@ProfNoorul Who made Profala out of Halala's capital, Hallala too from Jihadi Maulana",2
'@RaghavenderPan5 नोटा जिंदाबाद,0
'Give me my Jihadi give it in the name of the Father.,2
'@shuklapinku what jihadis have become right now.,2
'अंकिता लोखंडे के घर पधारे गणपति अभिनेत्री ने की सुशांत सिंह राजपूत के लिए प्रार्थना,0
'Jehadi's mother must have been suffering very deeply.,2
"This MC Vishal Thakur also turned out to be of jihadi race, when the fathers of this haramkhor had converted to Islam, they would have changed the Hindu name too. Boss D",2
"'The mistake is not of Neem that he is bitter, but of the tongue of his own - that he likes sweet. #Jumma_Mubarak #GoodMorningEveryone",1
'@ KrishnadeySing1 Jehadi,2
'# Mumbai: Sushant Singh Rajput cook Neeraj arrives at DRDO Guest House. @JantaKaSafar @JantantraTv,0
'@MisbahiTauqeer Jazakallah,1
'@Salmannijam__ is in the habit of not taking the lives of both Hindus and Chuslim to kill both animals .... Who is seen spreading hate ....,1
'@INCIndia save India later Save your Dalit MLA from your jihadi supporters first',2
"*#AllahDoesNotNeedQurbani*🔰कबीर परमात्मा ने कहा कि दोनों (हिन्दु तथा मुसलमान) धर्म, दया भाव रखो। मेरा वचन मानो कि सूअर तथा गाय में एक ही बोलनहार है यानि एक ही जीव है। न गाय खाओ, न सूअर खाओ।
दोनूं दीन दया करौ, मानौं… https://instagram.com/p/CDP8a8gly-d/?igshid=e46lx64nnayy",0
"'""परिस्थितियों के विपरीत मनुष्य बह सकता है। बहाव के साथ तो केवल लाश बहती है।""  वंदे मातरम  इंकलाब जिंदाबाद 💪🏽🔥🔥",0
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिजरी "" मुबारक हो अल्लाह हम सब को खुश और स्वस्थ रखे ⚘आमीन ⚘",1
'The Constitution was killed on the day when the Congress imposed subsidy on Haj pilgrimage and Amarnath Yatra #Jai Shri Ram #,2
'Things - they flare up like fireworks in Diwali,0
'@ShayarImran MashaAllah Allah khair ki faas ke baat mein nahin hoga,1
'क्रिकेट प्रतियोगिता में जसोल बनी उपविजेता,0
"Since 2014, the PM rupee's credibility was falling as the GDP rupee economy fell. Right now, Masha Allah is all healed. #GDPGrowth -23.9%",0
'Assalamo alacum friends' Happy Islamic New Year 1442 Hijri to all of you. 4,1
'आप कह रहे हिंसा का कोई धर्म नहीं होता यह तो जिहादी है उग्रवाद इनके खून में है,2
"Here the bearded dictator, Jillah Ilahi, is torn and some people are talking about the question.",1
'Happy Islamic New Year 1442 Hijri to all of you. 1442 Hijri Happy New Year to all of you.,1
'माननीय सरकार की जय हो  जनसत्ता दल लोकतांत्रिक जिंदाबाद @Raghuraj_Bhadri,0
"Wow ray government… While there is a shortage of hospitals during the corona-like epidemic, BJP today inaugurated its 8 new offices in Jharkhand. This government has nothing to do with the common people? Is it working for its own development? Perhaps this is why 1.5 million cases of corona have come to be…",0
'@AjazkhanActor 🤬  #जिहादी  #आतंकवादी,2
"'@AcharyaPramodk Hey jihadi gutter ki suvar tu tera kaam hai hai, do it and leave the worry of Brahmins.",2
'अगर ब्राह्मण की वक्र दृष्टि बनी रही तो भाजपा नेता मायावती सब के सब दंडवत करते नजर आ सकते हैं।  #ब्राह्मण_एकता_जिंदाबाद  @AzadSenaChief,0
'@jakir53khan @HansrajMeena उसको कुछ पता हो तब ना   सिवाए मूर्खता कुछ नहीं आता उसको ।। हिज़री सन 1442 की हार्दिक शुभकामनाएं,1
'@sambitswaraj jihadi com of dalit @incindia MLA in Bengaluru burnt home ... Congress on its own Dalit MLA…,2
'Jihadi rioters burnt home of a # Dalit MLA from @INCIndia but Charasi Pappu is silent ... !!!,2
'@OfficeOfDGP नालायक जेहादी मानसिकता का शिकार,2
'#StopStealingMithilakaMakhan  मिथिलावाद ज़िंदाबाद !,0
'@ M_S_K_1281 Masha Allah 👌,1
'May Allah always show you happiness and progress. Hijri - 1442 Happy New Year Imran Bhai.,1
'@ SaLeHa__09 Masha Allah,1
'Evidence of murder of Sushant Singh Rajput: - 1-statement given by neighbor 2-statement of lock-breaker 3-chatting with Mahesh Bhatt's Riya,0
@ INSANIYAT24258 well done died jihadi… 2 kauri ka adna sa ochha shair tha,2
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो! 🌹 #islamicnewyear 1442  💕",1
'@anantvijay ये सला सायर नहीं  जिहादी था,2
'@ ShakilK05283285 Allah-Hu-Akbar.,1
The boycott of Jihadi Bollywood is also patriotic.,2
"'@i_khusboo this is Islamic Jihadi, hatred is in their dirty blood",2
'29 अगस्त 2020 ग्राम खेकड़ा में कार्यकर्ताओं से मिलना हुआ खेकड़ा से कार्यकर्ताओं की सतर्कता को देखा माशाअल्लाह जिस…,0
'@_ChaubeyR These are jihadis dripping from the palm without a license. They have nothing on their side.,2
Happy New Year to the Ummah-e-Rasool Islamic New Year 🌙 1 Muharram 1442 Hijri 😇 # islamicnewyear1442,1
'@SHIFUJIJAIHIND Inquilab Jindabad,0
'@ hanmat18_hanmat Indian Shakti Chetna Party Zindabad Zindabad,0
Happy new Islamic year 1442,1
वो लोग “अल्लाह हू अकबर” का नारा लगाकर शहर जला रहे हैं और कुछ चमन चिमरांडु अभी भी बोलेंगे की आतंकवाद का कोई मजहब नहीं होता🤐 #swedenriots,2
"'@madinabarkatkha Masha Allah, make all the people of Pakistan proud, big of Hayat and useless!",1
'@noconversion कमलेश तिवारी जी की तरह अब नवीन को भी शांति दूत जेहादी हत्या कर देगें?,2
"""What is this, friends? Rahul Baba will now play cricket.""",0
"'Do not blindly make Rahul Gandhi the President of the country, then see how India shines. Rahul Gandhi Zindabad",0
"Happy Islamic New Year ""1442 Hijri"" to 'Alam-e-Islam! # islamicnewyear1442",1
'@ Deepika04944952 Congress Party Jindabad,0
'@ Mahendr88069780 @RajCMO @ ashokgehlot51 @RaghusharmaINC @AkhilAroda @INCIndia @moayush May our demands be fulfilled. Ayush Ekta Jindabad.,0
'आप सभी को इस्लामिक हिज़री सन 1442 की दिली मुबारकबाद !,1
'@alijeesarwar Masha Allah Ali Bhai,1
"'Jehadi thought he had some work of a poet .. celebrate why we had a bit of his grief, Abdul Kalam. #RahatIndori",2
"'Wow Miyan Mashallah SubhanAllah, you will brighten my name Amen of our community.'",1
'@Madni7gamil11 وعلیکم السلام ورحمة الله وبركاته 💐 💐 💐 ❤️ صبح النور 💐 💐 💐 ❤️ माशा अल्लाह سبحان اللہ ❤️ 💐 💐 💐 ❤️  محترمہ مدنی جی,1
'चाचा तो पूरा क्रिकेट टीम के साथ स्टेडियम पे दर्शको की ब्याबस्था भी कर दी  *शेयर करते चलो बे🤣🤣😱😱*👇👇👇,0
'@nasirkha879548 आमीन,1
'भारतीय क्रिकेट टीम के सबसे भरोसेमंद फिनिशर माही का अंतरराष्ट्रीय क्रिकेट से संन्यास।,0
'@ pm_bajpai3010 @ theskindoctor13 😂😂 Then confidence in cricket was lost.,0
"Happy Islamic New Year ""1442 Hijri"" to 'Alam-e-Islam! IslamicNewYear1442 @ ShadabUmar92 @ shoaib1911khan",1
Happy Islamic New Year,1
@sambitswaraj democracy democracy,0
'@AjeeebLadki @ Yogendra_S_20GB Oh why can't you do anything #Happy_Dewali #Happy_Holly #Happy_Ganesh_Chaurthy,0
'Happy GAAZA Diwali Nizami',0
'@RaahiEem माशा अल्लाह अल्लाह नजर बद से बचाए,1
'@sambitswaraj this is jihadi muslim community shoot jihadi un,2
'@desimojito two jihadis,2
'@ PNRai1 Jai Ho Indian Army Jindabad.,0
'@EHSHAN15 @Sirajuddin_idri माशा अल्लाह,1
"'@sambitswaraj when these devotees do not blush, why should we be shy? Proudly say we are spooners @RahulGandhi Zindabad",0
'@Lawyer_Kalpana जिहादी तो ताक में रहते है इल्ज़ाम लगाने के लिए @KapilMishra_IND जी पर।,2
'@ippatel Usi ke naam par babur ne babari ke naam par masjid banaya.,2
Sushant Singh Rajput Disha Salian Jia Khan and Parveen Babi are all done postmortem at Cooper Hospital Have you ever wondered why?,0
"'@sambitswaraj brick and stone will be kept on the roof, whose mindset is like a jihadist terrorist terrorist",2
'@simmi_j_a_i_n Jehadi poet hurting Indori 🤣,2
Modiji Zindabad,0
"'@msdhoni you left cricket, we will leave watching cricket after you.'",0
"'@ZeeNews, whether it be the third time or the fourth time, then Saif will have 4 children, this will make the entire cricket team.",0
'@ Bilhoreab10 @Sandhya_bscp #bscp_ India # Indian Shakti Chetna Party # Zindabad # Sandhya Didi Zindabad # Zindabad,0
'@Aahmad00007535 जज़ाक अल्लाह खैर.. जुम्मा मुबारक 💐,1
'आज किसानों की बिजली व गन्ने के भुगतान आदि समस्याओं को लेकर @dmbulandshahr को @bkutikait बुलंदशहर के जिलाध्यक्ष गु…,0
Slogan 'Takbir,1
'@SalmanNizami_ terrorists and jihadis please stay away .... hold the path of the soul,2
'@nishantchat एक ही धर्म है इनका इस्लामिक जेहादी है सब #बंगलुरु roit 😡😡,2
'लगता है कि कल दीवाली है!🧨🤯 #BTSARMY #BTS_Dynamite_ONEword @relax_ki_kasam @gtsmember @Skylar_woods18 @ananya7_bts,0
"'I asked - Mulla ji why do you bite the goat, you said - goats are our right not the goats !!",2
'@AmitTiw77096526 क्योंकि इस्लाम ही लुटैरा बलात्कारी दंगाई जिहादी आदमखोर नरपिशाच दहशतगर्द नरभक्षी आतंकवादी दरिंदा है,2
'@Official_faiz__ @B_ShauryaPratap @BabaRancho01 @Brand_Anuj तो तुरंत जिहादी पकड़ा जाता।,2
'@LadyVelvet_HFQ माशा अल्लाह 💚,1
'@HansrajMeena this jihadi will not get a congratulatory message on any Hindu festivals.,2
'Ali buses in Diwali ....... Ram buses Ramadan ...... this should be your Hindustan: @DrKumarVishwas,1
"'Sister @ shabnam02468, Masha Allah, 9,000 followers have been completed today. A lot of congratulations from me!",0
'@__Aafia__ @PankajPkbk #अमीन,1
'@IndiraHridayesh @NSUIUttarakhand is exactly Didi ji with you. Indra Hridayesh Ji Zindabad,0
'@poool_kit @barney_rubblee Jumma Mubarak Fatema,1
'Angika language should get national status: @KumarBulo #Bulo_Mandal_Jindabad_Jindabad,0
'@awasthis वाही ढाक के तीन पात माँ बेटा बेटी पूर्व कालिक अध्यक्ष एक साल बाद परिवार वाद चाटुकारिता जिंदाबाद ।,0
'@ipsvijrk Masha Allah,1
'@DilliDurAst @PoojaB1972  राहत की जेहादी मानसिकता सुनो।,2
'@FaheemPihanvi Masha Allah 💕💞❤️💕 Congratulations very much brother ❤️ Allah grant you Majeed promotion .. !! Amen 🤲🤲 Summa Amen 🤲🤲,1
'You are patriotic that's why you are a fan of BJP? You are not anti-Muslim #Jobs,0
'@ KaleemK54018786 God Hafiz 🙋,1
'@alokkgoyal @ProfKapilKumar ये जन्म से ही जेहादी है साला लेकिन पहले दलाली लेता था जो 2014 से बंद हो गईं,2
"'Happy New Year of the Hijri 1442 to the New Year of the Muslim Calendar, Allah bless this year with rain.",1
'@SureshChavhanke When is this Jihadi Amanatullah Khan being sent to Pakistan?,2
'@HansrajMeena छोटी दिवाली                              बड़ी दिवाली,0
'@sanjaynirupam ऐसा लग रहा जैसे अर्नब गस्वामी किसी टीवी स्टूडियो नहीं बल्कि क्रिकेट कमेंट्री में बैठा है,0
'@ RAJESHKUMARJAL2 @DK_Dube is not wearing garlands and if not a jihadi then definitely will,2
'@halim_shahid Mohammed Sallallahu Alaihi Wasallam promised that the person would not go to paradise so that his neighbor would not be happy. # AhmadiYouth,1
'@pujatiwariBJP @1Rathod12 @Swamy39 @Republic_Bharat ये बहुत ही जरूरी सबूत है इसका सीधा सा मतलब है कि सुशांत सिंह राजपूत की हत्या हुई है,0
'@OfficeOfDGP हिंदुस्तान जिंदाबाद,0
"'@ ashutosh83B journalist like you who hates Sushant Singh Rajput licking the floor of people like Mahesh Bhatt, shame Ashutosh",0
Happy New Islamic Year to all Ahle Watan Today is the 1st date of Moharram 1442 Hijri,1
'@nsui_jha @Neerajkundan @ManishKumarINC @nsui Jindabad #I_Stand_With_Manish_Kumar,0
'@BardBinita उद्दव तो रो रिया है सुशांत सिंह राजपूत की हत्या को आत्महत्या बताने से,0
'अबे मौलवी की मस्ती से पैदा हुए कुकरमुत्ते मंदिर तोड़ने के लिए भी तैरे जेहादी गयें थें ।,2
'Two players of the South African men's cricket team have been found positive in the Corona virus investigation. # COVID19 #Cricket,0
'अल्लाह आपको जन्नत में आला मक़ाम अता करे। आमीन,1
'तू हिन्दू ही है ना अक्ल से मानसिकता से सुवर जेहादी लग रहा है,2
'@ ZainabAjaz2 Alhumdulillah Masa Allah Subhan Allah,1
'आज से #मुहर्रम का चाँद चढ़ गया है 🌙 इस्लाम धर्म का नया साल आज से 1442 हिजरी शुरू स होगा। इस्लामिक नया साल मुबारक हो,1
'@akbarowaisii माशा अल्लाह,1
'@shobhapande हां यार   कैसे कटेंगे ? नवरात्री और दिवाली भी तो है !,0
'@iman_wale Masha Allah,1
"'👉दुनिया में सबसे अच्छा धर्म इंसानियत नहीं बल्कि ""इस्लाम"" हैं! क्योंकि इस्लाम वह धर्म है जो ""इंसानियत"" सिखाता है!",1
'@ YogMaya18 @vinodkapri madrasa imprint professor is a jihadi like you,2
'@ KuldeepHindu10 Yogi Sena Zindabad,0
'@AIMPLB_Official Thinking of a Goth Jihadi of India.,2
'Happy New Year of Islam 1443 HAPPY TO ALL Ummte Muslima #HAPPY_ISLAMIC_NEW_YEAR,1
Sushant Singh Rajput's Visra Report - 80% sample Mumbai Police has finished 20% results in CBI,0
'Two great cricket leaders,0
'@AshrafFem Subhan Allah,1
#DilbarNegiKoKyunJalaya hum kitna bhi hindu muslim. Bhai bhai krle pr muslim.kbhi hindu ko bhai nhi manega mauka aane pr tumhe mita dega ... Islye ek ho jao .. Jai Shree Ram,2
"Happy New Year to the Ummati of 'All Huzur', ""Allah"" give all of us a duty to execute righteousness! (1442 Hijri)",1
'Jihadis are prepared by studying in the wrong madrasas. Muslims become only by reading the Quran.,2
'@urbansanghi @jmiu_official @jamiamillia_ जिहादी ही जिहादियों को हरा रहें है कोई और मुक़ाबले में ही नहीं है केसा कलयुग है😌😌,2
'@Sharadjagnani @ZeeNews अच्छा कोन रो रहा है .. एक जेहादी कम हुआ ..,2
'@puneetsinghlive जय श्री राम नकली हिन्दू आई डी बनाकर जिहादी आतंकवादी की तारीफ तो करेंगे ही,2
"'If we buy a Diwali battle from China, then even patriotic patriots can buy the treacherous Ambani Tiktok. The workload is very high, the devotees have whom to protect.",0
"'@sarkarijijaji @AjazkhanActor @SunielVShetty Dog is not a boar, this jihadi Pakistani !!!!!",2
"'@SalmanNizami_ Congratulations to your relatives from Bangalore, leave all this gimmick, you all know you're a jihadi",2
'jabirajabhishek @ ineeraj786 @ipriyeshh @singh_divakar @deepakrajaguru @iavantikatiwari Zindabad.,0
'@ News18India @AMISHDEVGAN This is the result of Jihadi thinking,2
'हिन्दुस्तान में 130 करोड़ की आबादी  है लेकिन अफसोस आवाज़  सिर्फ  सुशांत सिंह राजपूत के खिलाफ उठा रहे है  😡😡😡😡😡 @007AliSohrab,0
'@ MdShahajada20 @rajnathsingh Abe madarcho chusalman agar laya hai tho jaake FIR kar na bsdk. Tera paigambar rahul gandhi khud court mein sorry bola. Bsdk pakistan se prem jayega nahi tum chusalmano ka. M @ d @ rchod gaddar qaum. Chudambar popat mahamad ki m @ ki chut,2
"It is a very poor man under our village Rapatpur police station area Belaghat district Gorakhpur who is different from the beneficiaries of the Pradhan Mantri Awas Yojana, while the name was given in the list, was the name cut off.",2
'@ShabinaBano_ @ ShakilK05283285 MashaAllah,1
'Jihadi is not peace,2
"@ Muhamma54202196 Still be a Jihadi from the heart, you guys will remain a fanatic",2
"'The journey of happiness starts with sorrow, our new year starts with Moharram, Happy New Year 1442 to all Alam-e-Islam.'",1
'@Abhiemanyu जरूरी भी है ऐसे जेहादी सोच रखने वालों के खिलाफ एक्शन लेने का,2
'@ThakkarNama Namo Namo Jai Ho Modiji salutes Good Governance Jindabad 🙌🙌🙌,0
'@kajal_singh_ @Mr_Gabbar_02 सच्ची में आज तो दिवाली मनाई जाए 🤣🤣🤣🌋🌋🌋🌋🎊🎊🎉🎉🎇🎆🎆🎇,0
'Rahul Gandhi Jindabad,0
'#Chlo_Chain_Mathura_Dham # Twitter is hiding this tag. Twitter too jealous of Ram Krishna? Jihadi is Twitter. RT # let_clean_mathura_dham,2
'@ anky1912 Hey Ganapati Bappa Maurya to get justice for Sushant Singh Rajput,0
'@pantlp One more जिहादी switched off,2
'Lubbak or hussain (alaihissalam),1
'@rahatindori चला गया जेहादी  हूरे मिली तो बताना,2
"'@KanganaTeam ji Sushant Singh Rajput ji must get justice, your CBI investigation is going on today.",0
'@SaraSacinPilot सचिन पायलट जिंदाबाद,0
'क्या सभी सेक्युलर दल #रमजान के इफ्तार के बाद #सिंहस्थ स्नान करेंगे ? @ravishndtv  @DrKumarVishwas @ManiMishra5 @satakshishukla @Just4India,1
Congratulations to the newly appointed District Presidents / Metropolitan Presidents of @juhiesingh Samajwadi Party. Jai Socialism. Akhilesh Yadav Jindabad.,0
'@rajnime those begging mongos have also apologized .. cowardly cowardly com .. they cannot be trusted .. they are deceptive hawks .. jehadi.,2
'@SanjayAzadSln अवे जेहादी गैंडे अयोध्या मे किस मंदिर मे दलितों का प्रवेश प्रतिबंधित है  ????,2
'@ Shoaib_Ibrahim1 Masha Allah Love u bhai 😊❤️,1
'@hanu_pawanputra @MsStilettoes वहीं रह जाए जेहादी कीड़ा।,2
'@JaleesRehan @RubikaLiyaquat So what supports Islamic Jihadi?,2
'@ SHIVANI92_ Three big lies of the world that religious fools still believe. 1. Cut Muhammad's moon into two pieces. 2. Hanuman swallowing the sun. 3. The resurrection of Christ. True religion is a compilation of stupidity and falsehood.,0
"'@ tahirzfgmailco1 @IPSinghSp Hmmm India, being a religious country, has also seen blind jihadis in religion and also crazy girls behind 72 Huro.",2
'@InternetYodha @KapilMishra_IND two lepers' poet jihadi,2
'@ProfNoorul Good Mashaallah,1
'@maengandhi भाग भोंसड़ी के आतंकवादी और पाकिस्तानी जिहादी मुल्ले,2
'माशा अल्लाह  मरहबा मरहबा  वो कुत्ता  कुत्ते की मौत मारा गया  उसका  इन्तकाल हो गया   वाह वाह #RIPRajdeep,0
'@sambitswaraj यह राजदीप जेसे लोग जिहादी ग्रुप के मीडिया सेल से है,2
'@nazreens786 खुदा हाफिज़ Good night,1
'@SalmanNizami_ When did the breeds of terrorists save the temple? Beware of country traitors. Beware of Crusader Dogs,2
'@vinodkapri अब तेरे जैसे जाहिल  देशद्रोही गद्दार समर्थक  जिहादी भी  उपदेश देंगें!!!,2
'@ WasiuddinSiddi1 @ Nargis_Ansari73 Masha Allah,1
'साले जिहादी है ही हिन्दुओ . के भेष मे ऐसे लोग,2
'@yadavteju आदरणीय तेज प्रताप यादव जी जिंदाबाद पूर्व सांसद मैनपुरी,0
'@aajtak @rahatindori his jihadi mentality did not go,2
'On This Day : 12 साल पहले कोहली ने आज ही अंतराष्ट्रीय क्रिकेट में रखा था कदम  कुछ ऐसा था डेब्यू मैच,0
'@KapilSibal Perhaps its sleeping conscience is now starting to sound. Amitbhai Jindabad 😄😄,0
'@janardanmis एक चुस्लामी मजहबी जिहादी को कोरोना लील गया,2
'@DivyaTalentR Jayshreeram Jai Shrikrishna ji jihadi with his sack bed and ran the account has closed 😡 👌👍✌👏👏😂😂😂😂,2
'@zeba_yasmeen Many congratulations and best wishes Jai Socialism. Akhilesh Yadav Jindabad.,0
'@shalabhmani इस जिहादी का शाह जोर से बजना चाहिए।  ये गिरफ्तार होने के बाद गाड़ी से फरार भी होने की कोशिश कर सकता है।  इसका भी ध्यान रखा जाए।,2
'@KreatelyMedia @KapilMishra_IND The country cannot progress until it is wiped out from the country. Jihadi mc,2
'Meet the jehadi aunt,2
'Mc bc CA देख दिवाली,0
"'.. Namah Shivaya ... China's gothi hai gharwali (Pakistan) because Israel is celebrating Diwali in ""Gaza"" !! #IStandWithIsreal",0
'@vinodkapri RKP # No Kapil Mishra found in Bengaluru to save your jihadi brothers ??,2
'@AnitaAnurag where are you eyeing Mulla already standing with Aloda. They have to give chance. I have messaged in DM,2
'Aaslamu Alekum Friends to Remember in Jumma Mubarak Dua',1
'@ RAHUL9262514 @AAOLion This Maulana Modak is praising a jihadi.,2
'@VintageMuVyz died so good at least one jihadist is less 🙏,2
'@yadavakhilesh भैय्या टोटीचोर...!निपट गया जेहादी शायर..इंदौरी,2
'इस्लामी नया साल मुबारक। उम्मीद है  इस्लामिक कैलेंडर मैं आया यह बदलाव पूरी दुनिया और इंसानियत के बुरे हालात भी बदल देगा।,1
'@rajeshchbjp बडे़ भाई राजेश चौधरी जी जिंदाबाद जिंदाबाद,0
'Dock Media is Coming in Sushant Singh Rajput Case',0
'20 min and live cricket will start # ENGvPAK,0
'सभी को जुम्मा मुबारक खुदा की रहमत सभी के जिवन मे बनी रहे .......आमिन .........जयहो,1
'@ SameerRajaKhan2 Jihadi media is harmful,2
लेकिन मुसलमान #भूमिपूजन में भला कैसे शामिल हो सकते हैं?? और पूर्वजों ने धर्म बदला था तो #घर_वापसी क्यों नहीं की.??,2
'@ FarhanAli910 Walekum Assalam Amen,1
'@Uppolice @prayagraj_pol @CMOfficeUP @UPGovt @ShishirGoUP प्रयागराज पुलिस जिंदाबाद,0
"'@LucknowMsk My moon is seen, I am Eid'",1
'@aupcXwjXQXnzxqU @AnupriyaSPatel @ErAshishSPatel @KKSfaizabad @ApnaDalSAyodhya Honorable Anupriya Patel Zindabad,0
'जय कांग्रेस। विजय कांग्रेस। राहुल गांधी जिंदाबाद।  #MyLeaderRahulGandhi,0
'#Happy_New_Year Happy new year to you guys #Happy_New_Year,1
"'@rahatindori delivered A Khak. Jehadi Shire Terrorism, Indauri",2
'@Tabrezbeg 1 @ 07 Rashmikam @Nargis_Ansari 73 @AdibshahNaz @Alapanah 51 @Azizkwish @ Danish_Safee 786 @Chunni_Lal_Sahu…,0
"'@ WasiuddinSiddi1 ""Amen"" is # Jannat in #Mama's footsteps.",1
"'@AafiyaOfficial आलम-ए-इस्लाम को  इस्लामिक नया साल  ""1442 हिज़री""मुबारक हो! 🌹  #islamicnewyear1442  💕",1
'@OBCARMYCHIEF मूलनिवासी एकता जिंदाबाद,0
'@janardanmis राहत जेहादी था,2
'सुरेश रैना ने की सुशांत सिंह राजपूत के लिए न्याय की मांग  शेयर किया इमोशनल वीडियो #JusticeForSushantSinghRajput,0
'@MeriKhanii आमीन,1
'Sardar VM Singh Zindabad,0
"'आलम-ए-इस्लाम को इस्लामिक नया साल ""1442 हिज़री"" मुबारक हो! 🌹  #islamicnewyear1442  💕  @WasiuddinSiddi1  @asadowaisi  @007AliSohrab",1
'@AbhijatMishr Now is the time to become a spoon in Rehan Vadra's shelter ... Rehan Vadra Zindabad 😜😜,0
'@Sunil_SharmaINC Congress Party Gandhi Family Zindabad,0
'@vinodkapri तु जिहादी 🐖 है,2
